bgmea_reg_no,contact_person,district,email_address,mailing_address,member_or_company_name,mobile_number,no_employees,no_machines,product_capacity
4264,Rezin Ahmmad Talukder,Dhaka,piash@prettygroupbd.com,"House # 08, Road # 14,, Block # K,, Baridhara",Kaveri Sweaters Ltd.,,960,400,88000
5845,Mahmudul Islam,Gazipur,kimberly@global-bd.net,"C-214/3, Tecnogpara,, Joydevpur",Kimberley Design,1558616189,500,350,150000
2897,Hossain Bin M A Khaleque,Gazipur,babu@turagbd.net,"South Panishail,, B. Baria",Kimberly Fashions Ltd.,01711527509,450,334,72000
4700,Gazi Abul Kalam,Dhaka,kimberly@accesstel.net,"220/A, 1/1, West Kafrul (4th &amp; 5th Fl), Begum Rokeya Sharani, Mirpur",Kimberly Garments Ltd.,1819219175,650,225,150000
3900,Md. Emdadul Hoque Chowdhury,Chittagong,mansoor@luckybd.com,"Jaks Shopping Complex, 316, Sk. Mujub Road, Agrabad",Kattali Textile Ltd.,,1200,650,182000
1656,Mahmudul Islam,Dhaka,kimberley@global-bd.net,"586/1, Shewra Para (5th Floor), Begum Rokeya Sharani, Mirpur",Kimberley Apparels Ltd.,,950,480,280000
5052,Md. Nasir Ahmed,Chittagong,teletex@colbd.com,"436/457, Gazi Shah Lane, Dev Pahar, Panchlaish",Kids Zone Apparels Ltd.,1711011399,180,70,180000
4632,Khondker Shakhawat Hossain,Dhaka,,"House # 23/H, Apt # A-1, Block - D, Baridhara",Khondker Fashions Ltd.,,650,487,50000
6866,Humayun Kabir Salim,Dhaka,info@khantex.net,"House # 27, Road #12, Block # H, Banani, Dhaka",Khantex Composite Textiles Ltd.,01729095855,1723,662,1250000
5144,Md. Rafiqul Islam,Dhaka,kgs_rafiq@yahoo.com,"Shonali Shopno, 27/2/C, 3rd Floor, Road # 3, Shamoli",KGS Knitting (Pvt.) Ltd.,1911056482,480,95,300000
4556,Mohammad Sohel Sadat,Dhaka,info.dir@shinshingroup.com,"Plot # 398, Sreepur Bus Stand, Ganak Bari, Ashulia, Savar, Dhaka",Khalifa Apparels Ltd.,01777762306,700,320,1500000
6806,Md. Hazrat Ali,Dhaka,hazrat008@gmail.com,"House # 09, Road # 06, Sector # 03, Uttara, Dhaka",Khan Brothers Knitwear Industries Ltd.,01711556056,741,760,6000000
5336,Mohd. Bashirul Alam Miahje,Dhaka,ktl.bd@yahoo.com,"A.M. Plaza (3rd Floor), 76, DIT Road, Malibagh",Kentucky Textiles Ltd.,1713066026,2767,650,1400000
3417,Shahadat Hussain,Dhaka,chowdhuary.zakir38@gmail.com,"3/2, Shah Ali Bagh, Section # 1, Mirpur-1",Kera Fashion Ltd.,1746384906,150,85,96000
4288,Abdul Khaleque Pathan,Gazipur,kgroup@keya-bd.com,"Jarun, Konabari",Keya Knit Composite Ltd.,1713333500,3659,1760,6000000
4466,Shah Aziz Mohammad Talha,Dhaka,enigma@kento.org,"House # 16, Road #13, Sector # 3, Uttara",Kento Asia Ltd.,,180,150,0
6217,Md. Shamsul Alom,Dhaka,alom@moonluxknitbd.com,"House # 13 (5th &amp; 6th Floor), Main Road, Block # B, Banasree, Rampura, Dhaka",Kentucky Knit Composite Ltd.,01715004717,282,259,10000
380,Shahabuddin Ahmed,Chittagong,shahabuddin@kentbd.com,"111/117, Nazrul Market (3rd Floor), Chawk Bazar",Kent Garments (Pvt.) Ltd.,1711533103,289,124,50000
2197,Ajith De Silva,Chittagong,info@kenpark-bangladesh.com,"Plot # 33 - 42, Sector # 8, CEPZ",Kenpark Bangladesh (Pvt) Ltd.,1819312182,1800,1600,550000
5228,Kamal Hossain,Dhaka,kamal@lemsgroup.com,"House # 14, Road # 20, Sector # 4, Uttara",Kems Fashions Ltd.,1612622933,480,180,100000
4572,Ajith De Silva,Chittagong,info@kenpark-bangladesh.com,"Plot # 69 - 85, North Patenga, KEPZ",Kenpark Bangladesh Apparel (Pvt) Ltd.,1819312182,2000,1800,600000
1662,Moin Uddin Ahmed Chowdhury,Chittagong,moin@kentctg.com,"610/687, East Sholashahar, Bahaddarhat",Kent Fashion (Pvt.) Ltd.,1711723344,250,120,48000
4250,Belal Ahmed,Chittagong,,"Plot # 32/A, BSCIC I/A, Kalurghat",Knit Express Ltd.,1919311628,700,153,0
5902,Md. Atiar Rahman,Narayanganj,,"Enayetnagar, Lakibazar,, Godnail,, Siddirgonj",Knit Fair Ltd.,1711530166,500,202,350000
5714,Rezaul Karim Reaz,Dhaka,reaz@spiderbd.com,"House # 29, Road # 03, Sector # 11, Uttara, Dhaka",Knit Bazaar (Pvt) Ltd.,01750049042,3000,220,25000
5077,Saidur Rahman Liton,Gazipur,liton@knitexportbd.com,"West Shoildubi, Kashimpur, Gazipur Sadar",Knit Export (BD) Ltd.,1713065288,210,95,230000
3054,A. Matin Chowdhury,Dhaka,allabj@newasiabd.com,"House # 11/A, road # 30, Gulshan-1",Knit Asia Ltd.,1713037714,2281,1232,241726
4453,Md. Atiqul Haque,Dhaka,toyobang@bangla.net,"Sarder Complex (5th Floor), 1, East Kamalapur, Kamalapur",Knit & Knitwears Ltd.,1819221319,250,204,700000
2383,Joynal Abedin Mollah,Narayanganj,info@knitconcern.com,"62, Water Works Road,, Narayangonj",Knit Concern Ltd.,01711563152,11000,900,1000000
4988,Saidur Rahman,Gazipur,said@knitavenue.com,"53/1, Mudafa, Tongi",Knit Avenue Ltd.,1713041560,250,130,156000
5559,Mohammed Habibullah,Dhaka,,"House # 41, Road # 14, Sector # 14, Uttara",Knit & Knitex (Pvt) Ltd.,1730704159,550,215,22000
5169,Anisur Rhaman Khokon,Dhaka,,"Kushol Centre (5th Floor), Plot # 29, Sector # 3, Uttara",Knit 2007 Ltd.,1711439051,133,96,0
6677,A. Matin Chowdhury,Dhaka,info@knitasia.com,"117/A, Tejgaon I/A, Tejgaon, Dhaka, Gazipur",Knit  Asia Ltd. (Unit-2),,7116,2423,1400000
6394,R. MD. M.  MOHIUDDIN CHOWDHURY,CHITTAGONG,mohiuddin@cliftongroupbd.com,"8(P) FIDC ROAD KALURGHAT H/E, MOHRACHITTAGONG, Chittagong",KITH FASHION LIMITED.,01819311224,750,235,20
6075,Mahmuda Haq,Dhaka,,"House # 365/6, Road # 6, Baridhara DOHS",KL Design Apparel Ltd.,1777764771,540,290,1500000
5621,Zakir Hossain Talukdar,Gazipur,kochisiddiqui@yahoo.com,"75/1, Master Bari, Mudafa West, Tongi",KL Fashion Ltd.,1716906113,550,300,120000
3716,Md. Ataullah Siddique Masud,Chittagong,klarionfactorybd.commercial@gmail.com,"Dewanhat port City Complex (2nd &amp; 4th Floor), Dewanhat, Chittagong",Klarion Designs Ltd.,01711530269,550,280,120000
4437,Kazi Fahimul Haque,Dhaka,mitoo@kims-co.com,"16, Sutar Noardda, Arapara, B. Baria",Kims Corporation Ltd.,01713065887,1000,500,300000
5785,Shahidul Islam Akash,Narayanganj,kld.apparels@gmail.com,"635, Barabo, Tarabo, Rupganj",KLD Apparels Ltd.,1817098661,500,290,125000
2949,Md. Nazrul Islam Mazumder,Dhaka,nassa@nassagroup.org,"238, Tejgaon I/A, Gulshan Link Road, Tejgaon",Kimia Apparels Industry Ltd.,1711529182,1150,482,72000
2541,Md. Nazrul Islam Mazumder,Dhaka,altaf@nassagroup.org,"238, Tejgaon I/A, Gulshan Link Road, Tejgaon",Kimia Garments Ind. Ltd.,1711522945,1250,580,120000
1908,Md. Asadul Haq,Dhaka,asad@fuljhury.com,"House # 4 (Gr &amp; 1st Fl), Road # 13, Sector # 4, Uttara Model Town, Gazipur",Knittex Industries Ltd.,01713065534,1844,911,650000
6500,Md. Nazurl Islam,Dhaka,koalaapparelbd@gmail.com,"32/1, Shyamoli, Road # 3, Mohammadpur, Dhaka",Koala Apparel Ltd.,01970000683,235,0,6250
4505,Abdul Momin Mondol,Dhaka,info@knitexdresses.com,"61/C, Asad  Avenue (3rd Floor), Mohammadpur",Knitex Dresses Ltd.,1819217544,250,182,330000
2544,S.M. Haroon-or-Rashid,Chittagong,knitex@spnetctg.com,"28,29,30, BSCIC Industrial Area, Block - B, Chandgaon",Knitex Apparels Ltd.,,250,250,450000
2562,Reaz Weaz,Chittagong,reaz@oceanstateltd.com,"Reaz Weaz, RFPL Senerade Flat # B-8, Road # 02, Abdul Malek Sarok, South Khulshi, Chittagong",Kohinoor Apparels Ltd.,01713485585,900,600,300000
5721,Md. Nasim Ahmed,Dhaka,knssourcing@yahoo.com,"House # 16 (2nd Floor), Road # 05, Sector # 01, Uttara",Knitting N Style Ltd.,1714132331,220,109,48000
2729,Md. Shafiul Alam Rana,Chittagong,knitexpo-an@yahoo.com,"Plot # 6594 - 6595, South Halishahar, Bandar",Knitexpo Ltd.,,860,736,72000
5906,Md. Mujahidul Islam,Narayanganj,,"A-91, BSCIC I/A,, Fatullah",Knit World Ltd.,1711568703,359,150,4000
5889,Md. Abdul Hannan,Narayanganj,,"Jalkuri,, Siddirgonj",Knit Syndicate,1711561147,405,283,364000
6676,Mofizul Haider,Dhaka,haider_rasel@yahoo.com,"House # 29, Road # 12, DIT Project, Badda, Dhaka",Knit Style Composite Ltd.,01324712700,202,81,300000
5920,Masud Ahmed,Narayanganj,,"Shasongaon, Panchabati to Baktaboli Road,, Enayetnagar,, Fatullah",Knit Radix Ltd.,1711594727,650,350,400000
5067,Md. Anowar Hossain,Gazipur,anowar@knitstudio.net,"Holding # 460/1, Shaheed Siddik Road, North Khailkur,National University, Gazipur",Knit Studio Ltd.,01713453595,480,617,16300
5017,Dil Mohammad Emran,Narayanganj,emranssix@gmail.com,"4, Shirajuddowla Road (4th &amp; 5th Fl), Falpatti",Knit Reflex Ltd.,,165,85,200000
4048,Harun-or-Rashid Patwary,Dhaka,,"House # 8/B, Flat # C 2 (2nd Floor), Road # 2/B, Sector # 11, Uttara",Knit Valley Ltd.,1711721432,410,275,0
5146,Ishtiaque Ahmed Patwary,Dhaka,ishtiaque@knitplusltd.com,"62-63, Amin Court Bhaban, Suite 701(A), Motijheel C/A, Dhaka",Knit Plus Limited,01711542844,4500,1500,180000
4901,Syed Atiqur Rahman,Dhaka,info@knitsoftwear.com,"House # 11, Road # 18, Sector # 4, Uttara, Dhaka",Knit Softwear Ltd. (U-2),01711521969,390,314,0
5417,Md. Habibur Rahman,Dhaka,info@knit-horizon.com,"26/2, 2nd Colony, Mazar Road, Section # 1, Mirpur",Knit Horizon Ltd.,1713028152,220,71,70000
4820,Md. Zahed,Chittagong,,"Plot # S-10, BSCIC I/A, Kalurghat",Knit Moon Ltd.,,300,123,200000
5219,Md. Saiful Islam,Dhaka,saiful@mastexbd.com,"House # 152/11,12, Road # 9/2, Block # B, Section # 12, Pallabi, Dhaka",Knit Line Fashion,01752476335,250,110,25000
4589,Tarshed Islam Chowdhury,Chittagong,kzmapparels@yahoo.com,"Noor Mansion (3rd Floor), 15, Agrabad C/A, Agrabad",KZM Apparels (Pvt.) Ltd.,1715966396,319,107,104000
1438,Mainul Islam,Chittagong,kfl@remotectg.net,"House # 686, Road # 20, CDA R/A, Agrabad",Knit Fashion (Pvt.) Ltd.,1819319845,350,180,60000
2882,Md. Mayenuddin Biswas,Dhaka,babu@biswasgroup.com,"J.S. Bhaban, 299/2-A, Sonargaon Janapath Road",Kushtia Fashions Ltd.,1711537227,300,106,0
3052,Farzana Chowdhury,Dhaka,kushiara@samadgroupbd.com,"House # 383, Road # 28, New DOHS, B. Baria",Kushiara Composite Knit Inds. Ltd.,,2000,794,1500000
98,Rajiv Prasad Shaha,Narayanganj,kumudinini@bdonline.com,"72, Sirajuddowla Road, Khanpur",Kumudini Garments,1199853861,434,161,50000
5739,Abdus Shahid Kabir,Dhaka,sharif1961@hotamail.com,"192 S.S. Nazrul Islam sarani, (Old 5 Bijoy Nagar), Kakrail",Kunimoto Sweater & Knitwears Ltd.,1715061826,250,236,35000
383,C.M. Salah Uddin Akbar,Chittagong,salahuddin.akbar@gmail.com,"227/B, Ahsan Tower, Hafiz Nagar, Bakalia",Kujess Garments Inds. (Pvt) Ltd.,1819311747,400,120,60000
2102,Md. Musa Meah,Dhaka,,"28, Dilkusha C/A, (6th floor), Motijheel",Kuliarchar Sweater Inds. Ltd.,1711590148,1400,900,130000
2399,Rajiv Prasad Shaha,Narayanganj,kwt@dhaka.net,"72, Sirajuddowla Road, Khanpur",Kumudini Apparels,1199853861,436,183,116600
4630,Sakila Karim Sathi,Dhaka,kss_knit@gmail.com,"House # 425 (4th Floor), Road # 4, DOHS, Mirpur",KSS Knit Composite Ltd.,1730080801,569,388,580000
2467,Md. Abdus Salam,Chittagong,asian@spenectg.com,"29, Baniatila, Station Road",Kron Sweater Limited,1711720458,520,366,54000
2089,Imam Uddin Ahmed,Chittagong,krishan1@colbd.com,"Steel House, 360, Strand Road",Krishan Knitting Ltd.,312514306,425,325,72000
5803,Kamal Hossain,Dhaka,kamal@kemsgroup.com,"House # 14, Road # 20, Sector # 04, Uttara",KS Fashions Ltd.,1612622933,480,180,50000
2911,Mustafa Kamal Mohiuddin,Dhaka,kbl@bdg.com.bd,"BDG Corporate Building, Plot # 314/A, Road # 18, Block # E, Bashundhara",Kores (Bangladesh) Ltd.,1911341625,700,570,60000
1732,Imrul Anwar Liton,Dhaka,liton.lyric@gmail.com,"Road # 5, House # 321/3, (2nd Floor), Baridhara DOHS, Gazipur",Kojima Lyric Garments Ltd.,01711530992,1550,800,100000
5194,Md. Lutfor Rahman,Gazipur,,"Hasan Market, Kashimpur Road, Konabari",Konabari Fashion Ltd.,1716313309,250,135,33300
5497,Aslam Faisal Manik,Dhaka,,"Asha Plaza (1st Floor), Hemayetpur, Savar",Kohinoor Garments Inds. Ltd.,1811375757,200,115,300000
1786,Sayed Nazrul Islam,Chittagong,koka@kokaindustries.com,"Plot # S16, 17, 18, Road # 1, BSCIC I/A, Kalurghat (Extd.), Kalurghat",Koka Industries Ltd.,1817782744,450,345,120000
5955,Tasnim Saffana,Dhaka,info@lantaburbd.com,"House # 51/C, Road # 13/B,, Sector # 03,, Uttara",Lantabur Apparels Ltd.,1713221600,1054,348,200000
2375,Md. Moshiur Rahman,Dhaka,krc.commercial@gmail.com,"KRC Bhaban (2nd Floor), 1/1, North Kamalapur, Dhaka",KRC Composite Textile Industry Ltd.,01847069400,273,130,100000
3741,Dipak Bhowmik,Dhaka,infosys@landmark-grpbd.com,"House # B/172, Road # 23, New DOHS, Mohakhali",Landmark Yarn Dyeing Ltd.,,995,2195,500000
5713,Abdul Latif,Dhaka,,"Nagar Plaza, 1st Floor,, Old Dhaka",Lamiya Adnan Quality Garments,1913377341,250,150,40000
3474,Dipak Bhowmik,Dhaka,infosys@landmark-grpbd.com,"House # B/172, Road # 23, New DOHS, Mohakhali",Landmark Fabrics Ltd.,1711561539,816,1150,800000
3034,Dipak Bhowmik,Dhaka,infosys@landmark-grp.com,"House # B/172, Road # 23, New DOHS, Mohakhali",Landmark Fashion Wear (Pvt) Ltd.,,496,171,40000
1538,Shahzada Hamid,Dhaka,landmark@bdmail.net,"Rajuk Annex Bldg.(4th Floor), Dilkusha C/A, Motijheel",Landmark Textile,,105,110,156000
2767,Bina Bhowmik,Dhaka,infosys@landmark-grp.com,"House # B/172, Road # 23, New DOHS, Mohakhali",Landmark Design Wear Ltd.,,473,105,150000
2842,Kihak Sung,Chittagong,asadz@youngonectg.com,"Plot # 7-20, Sector # 3, CEPZ",Lalmai Sportswear Industries Ltd.,,4475,3197,180000
6642,Mohammed Akter Hossain,Dhaka,rana@aliflammim-bd.com,"Plot # 29 &amp; 31, Kabi Faroque Sarani, Nikunja-2, Dhaka",Lam Mim Apparels Ltd.,01713143171,1650,1407,666000
3265,Sabima Rahman,Gazipur,info@lakhsna,"Joy Bangla Sarak, Khailkoir, Barabari, KB Bazar",Lakhsma Sweaters Ltd.,1711565724,2000,1319,150000
6280,Safina Rahman,Dhaka,safina@lakhsmaiw.com,"House # 417 (1st Floor), Lane # 07, Baridhara DOHS, Cantonment, Dhaka",Lakhsma Innerwear Ltd.,01711521874,1100,667,856840
6140,Md. Imranur Rahman,Dhaka,imran@bandodesign.com,"Gaint Business Tower (GBT), Jashimuddin Avenue, Level-7, Plot-3, Sector-3, Uttara, Dhaka-1230., Dhaka",Laila Styles Ltd.,01819257800,4952,2665,104000
2650,S.M. Abdul Hai,Chittagong,a-hai@legendgroupleo.net,"As Salam Tower (10th Floor), 57, Agrabad C/A, Agrabad",Lagoon Clothing Ltd.,1711816288,350,168,120000
3459,Salahuddin Alamgir,Dhaka,knitters@citechco.net,"South Panishail, Kashimpur, Gazipur, Baridhara",Labib Fashions Ltd.,1711524956,800,350,130000
6215,Sabri Obeidul Akbar,Dhaka,shohid@sjabd.com,"House # 75 (4th Floor), Road # 13, Sector # 10, Uttara",La Camicia Ltd.,1711619454,312,166,1123200
5405,Md. Jewel Khan,Dhaka,jewelkhan.lkfashionltd@gmail.com,"House # 3 &amp; 5, Road # 3, Section # 7, Mirpur",L.K. Sweater (Pvt.) Ltd.,1914221924,500,300,50000
6336,Mohammad Ali Khokon,Dhaka- 1230,info@maksonsgroup.com.bd,"House # 17, Road # 06,Sector # 01, Uttara, Dhaka",La-Muni Apparels Ltd.,01711520874,1275,457,137500
6842,Sikder Nazmul Hasan,Dhaka,nazmul@labibattire.com,"Kathgura, Dewanbari, Ashulia, Savar, Dhaka",Labib Attire,01911089247,651,128,150000
1818,Benajir Ahmed,Dhaka,raymondgroupbd@gmail.com,"45, Shaheed Syed Nazrul Islam, Bijoynagar, Saiham Tower (2nd Floor), Kakrail",L.A. Fashion (Pvt.) Ltd.,1713040509,800,400,80000
4762,Prabir Kumar Saha,Gazipur,info@lusinefashion.com,"Rahmat Complex, Sataish Road, 36, Gazipura, Tongi",L Usine Fashion Ltd.,1730087157,2150,1500,250000
2787,Milan Kanti Barua,Chittagong,,"68/4, Sagarika Road, Fauzderhat, Pahartoli",Leading Fashion Ltd.,1711761461,365,165,40000
5326,Md. A. K. Azad,Gazipur,azad.lebazzsweater@gmail.com,"1460/1, Gacha Road, Kunia, National University, Gazipur, Gazipur",Lebaz Sweater Inds. Ltd.,01914232652,370,235,72000
5469,Sk. Atiar Rahman Dipu,Dhaka,saasco@saascogroup.com,"Plot # 27, Holding # 1/A, Milk Vita Road, Sec-7, Pallabi, Mirpur",Leather Craftsman Ltd.,1711521835,320,265,65000
5986,Md. Mahabub Alam,Dhaka,leeufashionltd@gmail.com,"TCB Bhaban (9Th Floor) 1, Karwan Bazar",Leeu Fashion Ltd.,1711367879,790,255,255000
6216,Shekh Ershad Uddin,Dhaka,md@leafgradecwl.com,"House # 39, Road # 7/D, Sector # 9, Uttara, Dhaka-1230, Dhaka",Leaf Grade Casualwear Ltd.,01713302933,470,280,120000
4800,Abul Hossain Dulal,Gazipur,dulal@dhaka.net,"Vannara Road, Mouchak, Kaliakoir",Le-Nouveautex Knit Fashion,1711853259,350,220,100000
4973,Ratan Kumar Datta,Chittagong,datta@rkdgroup.net,"Plot # A/1 &amp; 2, Block - B, BSCIC I/A, Fouzdarhat",Lax Lingerie Ltd.,,600,478,1200000
2125,Abul Hossain Dulal,Gazipur,dulal@dhaka.net,"Board Bazar, K.B. Bazar",Le Nouveautex (Pvt) Ltd.,1711853259,242,112,250000
6841,Yu Xueli,Dhaka,andyzhou@travisasia.com,"Room # 8A, Plot # 32/C, Road # 2, Sector # 3, Uttara, Dhaka",Lavender Fashion Ltd.,01405315070,372,80,70000
6758,Ahamed Suman,Dhaka,suman@lavishsourcing.com,"23/3, Molla Road, Kathgora, Amtola, Ashulia, Savar, Dhaka",Lavish Design Limited,01710565555,174,120,233000
4325,Serge Senoussi,Dhaka,iqbal.lavender@yem-bd.com,"House # 13, Road # 4, Old DOHS, Dhaka",Lavender Garment Ltd.,,724,286,144000
6147,Md. Anamul Kabir,Dhaka,info@lalwyeefashion.com,"149, East Kazipara, Mirpur-14, Mirpur",Lawyee Fashion Ltd.,1719788643,330,50,100000
5817,Shameem Estiaque,Gazipur,,"23, Shahin Complex, Sataish Road, Gazipura, Tongi",Laurels Fashion Ltd.,1711523456,475,360,50000
6142,Shike Mohammad Zobair,Dhaka,info@laverntexbd.com,"House # 9, Road # 20, Sector # 7, Uttara",Laverntex Sweaters Ltd.,1711313939,200,203,24000
5927,Abdur Rahman,Narayanganj,latifkm@latifkm.com,"A/111-112, BSCIC I/E,, Fatullah",Latif Knitting Mills Ltd.,1713164177,600,350,390000
5958,Md. Arif Hossen,Narayanganj,,"Plot # 326, Road # 6, Block # B,, Ward # 1, Mizmizi T.C Road, East Painadi,, Siddirgonj",Latif Fashions Ltd.,1916498790,349,150,250000
5673,Ershad Hossain,Dhaka,,"2484, Ganakbari, Ashulia, Savar",Lilac Fashion Wear Ltd.,1819152656,450,322,416000
762,Maqsudur Rahman,Gazipur,latest@piakash.com,"519, Chater, Choto Bari, Joydevpur",Latest Garments Ltd.,1819229019,500,290,350000
2774,Md. Aminul Islam,Dhaka,monapy@bdonline.com,"Boliadi Mansion (1st Floor), 16, Dilkusha (1st Floor), Motijheel",Latest Fashion,,250,125,150000
3194,Arun Kumar Das,Chittagong,leans@globalctg.net,"Rahat Complex, 199/A, Dighirpar, Dewanhat, Double Mooring",Larson Fashion Ltd,,450,67,40000
6821,Hasan Zahidul Islam,Chattogram,hasan@progressivebd.com,"840/838, D.T. Road, Dhanalapara, Double Mooring, Chittagong",Lily Jeans Ltd.,01711748256,250,150,120000
4367,Nargish Hossain,Dhaka,fmlynews@bdmail.net,"Lutfon Tower (8th &amp; 9th Floor), Plot # E-13, Middle Badda, Badda",Lifestyle Fashion Maker Ltd.,1819401028,550,320,125000
419,Sabrina Islam,Dhaka,cgl@concorde.bangla.net,"Jahangir Tower (4th floor), 10, Kawran Bazar, Karwan Bazar",Lily Apparels Ltd.,1711527439,525,156,100000
2447,T.H. Chowdhury,Gazipur,,"69,70,71 BSCIC Industrial Esate, Konabari",Life Textile (Pvt.) Ltd.,1711523370,0,20,0
4467,Md. Hasan Imam,Dhaka,hasan@lizfashion.com,"Holding # 316, Road # 04, DOHS Baridhara, Dhaka 1206, Bangladesh., Dhaka",Lida Textile & Dyeing Ltd.,,6122,2752,953
3292,Md. Shamsuzzaman,Dhaka,hrd@mfgbd.net,"T.K. Bhaban (10th Floor), 13, Karwan Bazar, B. Baria",Liberty Knitwear Ltd.,,345,115,0
3347,Mozammel Huq,Dhaka,liberty@citechco.net,"Imagine Osman Center, Flat (5A &amp; 5B), House # 34, Sector # 12, Sonargaon Janapath Road, Uttara",Liberty Fashion Wears Ltd.,,3000,1040,500000
5977,Md. Showkat Hossain,Dhaka,,"Plot &amp; Holding #1, Turag Housing, Beribadh, Mohammadpur, Dhaka-1207, B. Baria",Libas Stitch,1715113004,400,130,100000
5089,Mohammad Salman,Dhaka,info@libasknit.com,"House # 158, Lane # 1, DOHS, Baridhara",Libas Knit Wear Ltd.,1613032263,665,320,80000
149,Shafiqul Islam,Dhaka,shafiq@liberty-bd.com,"Gulshan Grace, Apt 5E, CWS (C)-8, South Avenue, Gulshan-1",Liberty Garments Inds. Ltd.,,575,200,150000
5992,Eng. Md. Towhidur Rahman (CIP),Gazipur,,"Nischintopur, Mouchak, Kaliakoir",Libas Textiles Ltd.,,3500,1100,1250000
3832,Md. Mosharof Hossain,Dhaka,,"B-25, Mannan Super Market, Khilkhet Badda, Badda",Les Pulls D' Alex Ltd.,,625,474,80000
1745,Quasem Chowdhury,Chittagong,lemond@lemond-fashion.com,"545, East Madarbari, Majhirghat Road",Lemond Fashion Ltd.,1711809867,352,100,300000
4339,Yakub Ali,Chittagong,yasinali@valiantbd.com,"1182, Jubilee Road",Legacy Fashion Ltd.,1711721785,2500,1200,400000
5506,S.M. Abdul Hai,Chittagong,a-hai@legendgroupleo.net,"As-Aslam Tower (10th Fl), 57, Agargaon C/A, Agrabad",Legend Textiles Limited,1670338000,100,100,120000
4062,Quasem Chowdhury,Chittagong,lemond@lemond-fashion.com,"545, East Madarbari, Majhirghat Road",Lemond Apparels & Textiles Ltd.,1711809867,381,110,350000
1008,Md. Lutfor Rahman,Dhaka,zahid@lumangroup.net,"475/B, DIT Road, Malibagh",Lufa Garments Ltd.,1711566719,351,212,25000
2372,Md. Lutfor Rahman,Dhaka,lutfor@lumangroup.net,"475/B, DIT Road, Malibagh",Luman Dresses Limited,1711566719,376,177,23500
2105,Al-Haj Nasir Uddin Ahmed,Dhaka,lufa@bdcom.com,"Plot # 33/A/13/1, Satish Sarker Road, Gandaria",Lufa Fashion Ltd.,1711533113,320,204,30000
1082,Md. Anwar Hossain Chowdhury,Dhaka,ajintl@ajintl.com,"2, Monipurapara (4th Floor), Tejgaon",Lucky Star Apparels Ltd.,1711520079,495,275,55000
254,Tawfiq Quadir,Dhaka,akram@1crdhaka.com,"7 &amp; 8, A.C. Roy Road, Armanitola",Lovecraft Garments (Pvt.) Ltd.,1199854411,483,234,62000
5592,Mirza Md. Jamshed Ali,Chittagong,,"434, Kulgaon, Baluchara, Jalalabad, Baizid",Loyal Apparels Ltd.,,840,714,800000
5591,Mirza Md. Jamshed Ali,Chittagong,,"434, Kulgaon, Baluchara, Jalalabad, Baizid",Loyaltex Limited,,647,300,800000
1680,Md. Lutfor Rahman,Dhaka,lutfor@lumangroup.net,"13, DIT Road, Malibagh",Lucid Apparels Ltd.,1711566719,204,170,22500
2812,Amir Hamza Sarker,Dhaka,hamza@logosbd.net,"Sena Kallayan Bhaban (14th Floor), 195, Motijheel C/A, Motijheel",Logos Apparels Ltd.,1711547927,1126,423,500000
5435,Md. Shahinul Islam,Dhaka,info@louietex.com,"House # 5 (1st Floor), Road # 16, Gulshan-1",Louietex Manufacturing Ltd.,1713034624,670,286,156000
558,Dr. Engr. Wazir Ahmed Chowdhury,Dhaka,uniqueblimited@yahoo.com,"Purobi Super Market (2nd Floor), C-35, Section # 7, Mirpur",Lodestar Garments Ltd.,1713012803,450,300,100000
2004,Md. Sayedur Rahman,Dhaka,lodestar.fashion@gmail.com,"M-16,8 &amp; 9, Section # 14, Mirpur",Lodestar Fashions Ltd.,1711540136,2500,1043,500000
5866,S. M. Abdul Hai,Chittagong,a-hai@legendgroupleo.net,"AS-Salam Tower (10 th Floor),, 57, Agrabad C/A,, Agrabad",LM Masinara Asia Ltd.,1730450309,1296,1004,312000
3578,Md. Nazrul Islam Majumder,Dhaka,nassa@nassagroup.org,"238, Tejgaon I/A, Gulshan Link Road, Tejgaon",Liz Apparels Ltd.,1711522945,1110,1000,100000
2486,Mr. Zhuang Lifeng,Dhaka,hasan@lizfashion.com,"House # 316, Road# 04, DOHS Baridhara, Dhaka 1206, Bangladesh., Dhaka",Liz Fashion Industry Ltd.,,8694,2900,1083
4458,Nazrul Islam Dhali,Dhaka,,"Shadinata Bhaban (2nd Floor), 88, Motijheel C/A, Motijheel",Litun Fabrics Ltd.,,190,154,200000
